"x","y","X202312"
-73.3250600108529,14.7660949547717,-9999
-72.8759023687941,14.7660949547717,-9999
-72.4267447267353,14.7660949547717,-9999
-71.9775870846765,14.7660949547717,-9999
-71.5284294426177,14.7660949547717,-9999
-71.0792718005588,14.7660949547717,-9999
-70.6301141585,14.7660949547717,-9999
-70.1809565164412,14.7660949547717,-9999
-69.7317988743823,14.7660949547717,-9999
-69.2826412323235,14.7660949547717,-9999
-68.8334835902647,14.7660949547717,-9999
-68.3843259482059,14.7660949547717,-9999
-67.935168306147,14.7660949547717,-9999
-67.4860106640882,14.7660949547717,-9999
-67.0368530220294,14.7660949547717,-9999
-81.4098975679118,14.3169373127065,-9999
-80.9607399258529,14.3169373127065,-9999
-80.5115822837941,14.3169373127065,-9999
-80.0624246417353,14.3169373127065,-9999
-79.6132669996765,14.3169373127065,-9999
-79.1641093576176,14.3169373127065,-9999
-78.7149517155588,14.3169373127065,-9999
-78.2657940735,14.3169373127065,-9999
-77.8166364314412,14.3169373127065,-9999
-77.3674787893824,14.3169373127065,-9999
-76.9183211473235,14.3169373127065,-9999
-76.4691635052647,14.3169373127065,-9999
-76.0200058632059,14.3169373127065,-9999
-75.5708482211471,14.3169373127065,-9999
-75.1216905790882,14.3169373127065,-9999
-74.6725329370294,14.3169373127065,-9999
-74.2233752949706,14.3169373127065,-9999
-73.7742176529118,14.3169373127065,-9999
-73.3250600108529,14.3169373127065,-9999
-72.8759023687941,14.3169373127065,-9999
-72.4267447267353,14.3169373127065,-9999
-71.9775870846765,14.3169373127065,-9999
-71.5284294426177,14.3169373127065,-9999
-71.0792718005588,14.3169373127065,-9999
-70.6301141585,14.3169373127065,-9999
-70.1809565164412,14.3169373127065,-9999
-69.7317988743823,14.3169373127065,-9999
-69.2826412323235,14.3169373127065,-9999
-68.8334835902647,14.3169373127065,-9999
-68.3843259482059,14.3169373127065,-9999
-67.935168306147,14.3169373127065,-9999
-67.4860106640882,14.3169373127065,-9999
-67.0368530220294,14.3169373127065,-9999
-81.4098975679118,13.8677796706413,-9999
-80.9607399258529,13.8677796706413,-9999
-80.5115822837941,13.8677796706413,-9999
-80.0624246417353,13.8677796706413,-9999
-79.6132669996765,13.8677796706413,-9999
-79.1641093576176,13.8677796706413,-9999
-78.7149517155588,13.8677796706413,-9999
-78.2657940735,13.8677796706413,-9999
-77.8166364314412,13.8677796706413,-9999
-77.3674787893824,13.8677796706413,-9999
-76.9183211473235,13.8677796706413,-9999
-76.4691635052647,13.8677796706413,-9999
-76.0200058632059,13.8677796706413,-9999
-75.5708482211471,13.8677796706413,-9999
-75.1216905790882,13.8677796706413,-9999
-74.6725329370294,13.8677796706413,-9999
-74.2233752949706,13.8677796706413,-9999
-73.7742176529118,13.8677796706413,-9999
-73.3250600108529,13.8677796706413,-9999
-72.8759023687941,13.8677796706413,-9999
-72.4267447267353,13.8677796706413,-9999
-71.9775870846765,13.8677796706413,-9999
-71.5284294426177,13.8677796706413,-9999
-71.0792718005588,13.8677796706413,-9999
-70.6301141585,13.8677796706413,-9999
-70.1809565164412,13.8677796706413,-9999
-69.7317988743823,13.8677796706413,-9999
-69.2826412323235,13.8677796706413,-9999
-68.8334835902647,13.8677796706413,-9999
-68.3843259482059,13.8677796706413,-9999
-67.935168306147,13.8677796706413,-9999
-67.4860106640882,13.8677796706413,-9999
-67.0368530220294,13.8677796706413,-9999
-81.4098975679118,13.4186220285761,-9999
-80.9607399258529,13.4186220285761,-9999
-80.5115822837941,13.4186220285761,-9999
-80.0624246417353,13.4186220285761,-9999
-79.6132669996765,13.4186220285761,-9999
-79.1641093576176,13.4186220285761,-9999
-78.7149517155588,13.4186220285761,-9999
-78.2657940735,13.4186220285761,-9999
-77.8166364314412,13.4186220285761,-9999
-77.3674787893824,13.4186220285761,-9999
-76.9183211473235,13.4186220285761,-9999
-76.4691635052647,13.4186220285761,-9999
-76.0200058632059,13.4186220285761,-9999
-75.5708482211471,13.4186220285761,-9999
-75.1216905790882,13.4186220285761,-9999
-74.6725329370294,13.4186220285761,-9999
-74.2233752949706,13.4186220285761,-9999
-73.7742176529118,13.4186220285761,-9999
-73.3250600108529,13.4186220285761,-9999
-72.8759023687941,13.4186220285761,-9999
-72.4267447267353,13.4186220285761,-9999
-71.9775870846765,13.4186220285761,-9999
-71.5284294426177,13.4186220285761,-9999
-71.0792718005588,13.4186220285761,-9999
-70.6301141585,13.4186220285761,-9999
-70.1809565164412,13.4186220285761,-9999
-69.7317988743823,13.4186220285761,-9999
-69.2826412323235,13.4186220285761,-9999
-68.8334835902647,13.4186220285761,-9999
-68.3843259482059,13.4186220285761,-9999
-67.935168306147,13.4186220285761,-9999
-67.4860106640882,13.4186220285761,-9999
-67.0368530220294,13.4186220285761,-9999
-81.4098975679118,12.9694643865109,-9999
-80.9607399258529,12.9694643865109,-9999
-80.5115822837941,12.9694643865109,-9999
-80.0624246417353,12.9694643865109,-9999
-79.6132669996765,12.9694643865109,-9999
-79.1641093576176,12.9694643865109,-9999
-78.7149517155588,12.9694643865109,-9999
-78.2657940735,12.9694643865109,-9999
-77.8166364314412,12.9694643865109,-9999
-77.3674787893824,12.9694643865109,-9999
-76.9183211473235,12.9694643865109,-9999
-76.4691635052647,12.9694643865109,-9999
-76.0200058632059,12.9694643865109,-9999
-75.5708482211471,12.9694643865109,-9999
-75.1216905790882,12.9694643865109,-9999
-74.6725329370294,12.9694643865109,-9999
-74.2233752949706,12.9694643865109,-9999
-73.7742176529118,12.9694643865109,-9999
-73.3250600108529,12.9694643865109,-9999
-72.8759023687941,12.9694643865109,-9999
-72.4267447267353,12.9694643865109,-9999
-71.9775870846765,12.9694643865109,-9999
-71.5284294426177,12.9694643865109,-9999
-71.0792718005588,12.9694643865109,-9999
-70.6301141585,12.9694643865109,-9999
-70.1809565164412,12.9694643865109,-9999
-69.7317988743823,12.9694643865109,-9999
-69.2826412323235,12.9694643865109,-9999
-68.8334835902647,12.9694643865109,-9999
-68.3843259482059,12.9694643865109,-9999
-67.935168306147,12.9694643865109,-9999
-67.4860106640882,12.9694643865109,-9999
-67.0368530220294,12.9694643865109,-9999
-81.4098975679118,12.5203067444457,-9999
-80.9607399258529,12.5203067444457,-9999
-80.5115822837941,12.5203067444457,-9999
-80.0624246417353,12.5203067444457,-9999
-79.6132669996765,12.5203067444457,-9999
-79.1641093576176,12.5203067444457,-9999
-78.7149517155588,12.5203067444457,-9999
-78.2657940735,12.5203067444457,-9999
-77.8166364314412,12.5203067444457,-9999
-77.3674787893824,12.5203067444457,-9999
